677
467
192
611
473
298
44
750
482
727
29
406
100
191
634
637
674
403
629
744
193
745
748
743
741
377
561
632
141
678
416
548
407
676
639
144
37
693
197
128
305
491
379
385
547
189
21
698
196
195
35
190
194
